group,cam,batch,tank,day,point,point_order,area,mean,min,max,x,y,frame_rate
cam9-b3-d4,9,3,3,4,14,46,0,170,170,170,856.5,646.5,25
cam9-b3-d4,9,3,3,4,15,47,0,183,183,183,740.5,640.5,25
cam9-b3-d4,9,3,3,4,16,48,0,174,174,174,681.5,642.5,25
cam9-b3-d4,9,3,4,4,1,49,0,193,193,193,1101.5,581.5,25
cam9-b3-d4,9,3,4,4,2,50,0,192,192,192,1055.5,653.5,25
cam9-b3-d4,9,3,4,4,3,51,0,192,192,192,1176.5,612.5,25
cam9-b3-d4,9,3,4,4,4,52,0,190,190,190,1097.5,657.5,25
cam9-b3-d4,9,3,4,4,5,53,0,190,190,190,1145.5,657.5,25
cam9-b3-d4,9,3,4,4,6,54,0,191,191,191,1083.5,630.5,25
cam9-b3-d4,9,3,4,4,7,55,0,192,192,192,1130.5,625.5,25
cam9-b3-d4,9,3,4,4,8,56,0,191,191,191,1188.5,645.5,25
cam9-b3-d4,9,3,4,4,9,57,0,192,192,192,1229.5,642.5,25
cam9-b3-d4,9,3,4,4,10,58,0,192,192,192,1220.5,623.5,25
cam9-b3-d4,9,3,4,4,11,59,0,194,194,194,1193.5,580.5,25
cam9-b3-d4,9,3,4,4,12,60,0,193,193,193,1154.5,580.5,25
cam9-b3-d4,9,3,4,4,13,61,0,193,193,193,1149.5,600.5,25
cam9-b3-d4,9,3,4,4,14,62,0,192,192,192,1157.5,628.5,25
cam9-b3-d4,9,3,4,4,15,63,0,190,190,190,1177.5,670.5,25
cam9-b3-d4,9,3,4,4,16,64,0,186,186,186,1225.5,723.5,25
cam11-b2-d4,11,2,1,4,1,1,0,168,168,168,377,485,25
cam11-b2-d4,11,2,1,4,2,2,0,160,160,160,564.833,490.167,25
cam11-b2-d4,11,2,1,4,3,3,0,158,158,158,632.833,490.167,25
cam11-b2-d4,11,2,1,4,4,4,0,166,166,166,702.167,486.167,25
cam11-b2-d4,11,2,1,4,5,5,0,162,162,162,832.833,483.5,25
cam11-b2-d4,11,2,1,4,6,6,0,173,173,173,891.5,478.167,25
cam11-b2-d4,11,2,1,4,7,7,0,155,155,155,895.5,182.167,25
cam11-b2-d4,11,2,1,4,8,8,0,175,175,175,828.833,176.833,25
cam11-b2-d4,11,2,1,4,9,9,0,169,169,169,700.833,170.167,25
cam11-b2-d4,11,2,1,4,10,10,0,180,180,180,628.833,170.167,25
cam11-b2-d4,11,2,1,4,11,11,0,180,180,180,559.5,174.167,25
cam11-b2-d4,11,2,1,4,12,12,0,166,166,166,378.167,180.833,25
cam11-b2-d4,11,2,1,4,13,13,0,171,171,171,894.167,330.167,25
cam11-b2-d4,11,2,1,4,14,14,0,179,179,179,830.167,328.833,25
cam11-b2-d4,11,2,1,4,15,15,0,181,181,181,700.833,322.167,25
cam11-b2-d4,11,2,1,4,16,16,0,184,184,184,632.833,323.5,25
cam11-b2-d4,11,2,2,4,1,17,0,161,161,161,1448.833,199.5,25
cam11-b2-d4,11,2,2,4,2,18,0,163,163,163,1264.833,192.833,25
cam11-b2-d4,11,2,2,4,3,19,0,161,161,161,1203.5,190.167,25
cam11-b2-d4,11,2,2,4,4,20,0,180,180,180,1138.167,187.5,25
cam11-b2-d4,11,2,2,4,5,21,0,161,161,161,1012.833,187.5,25
cam11-b2-d4,11,2,2,4,6,22,0,161,161,161,947.5,184.833,25
cam11-b2-d4,11,2,2,4,7,23,0,152,152,152,939.5,482.167,25
cam11-b2-d4,11,2,2,4,8,24,0,147,147,147,1003.5,488.833,25
cam11-b2-d4,11,2,2,4,9,25,0,167,167,167,1131.5,490.167,25
cam11-b2-d4,11,2,2,4,10,26,0,156,156,156,1200.833,496.833,25
cam11-b2-d4,11,2,2,4,11,27,0,172,172,172,1258.167,492.833,25
cam11-b2-d4,11,2,2,4,12,28,0,153,153,153,1442.167,490.167,25
cam11-b2-d4,11,2,2,4,13,29,0,162,162,162,942.167,332.833,25
cam11-b2-d4,11,2,2,4,14,30,0,172,172,172,1003.5,332.833,25
cam11-b2-d4,11,2,2,4,15,31,0,174,174,174,1136.833,342.167,25
cam11-b2-d4,11,2,2,4,16,32,0,184,184,184,1200.833,342.167,25
cam11-b2-d4,11,2,3,4,1,33,0,174,174,174,382.167,530.167,25
cam11-b2-d4,11,2,3,4,2,34,0,173,173,173,568.833,527.5,25
cam11-b2-d4,11,2,3,4,3,35,0,174,174,174,635.5,526.167,25
cam11-b2-d4,11,2,3,4,4,36,0,180,180,180,702.167,524.833,25
cam11-b2-d4,11,2,3,4,5,37,0,169,169,169,831.5,524.833,25
cam11-b2-d4,11,2,3,4,6,38,0,155,155,155,895.5,526.167,25
cam11-b2-d4,11,2,3,4,7,39,0,166,166,166,894.167,816.833,25
cam11-b2-d4,11,2,3,4,8,40,0,179,179,179,832.833,818.167,25
cam11-b2-d4,11,2,3,4,9,41,0,174,174,174,700.833,819.5,25
cam11-b2-d4,11,2,3,4,10,42,0,180,180,180,639.5,818.167,25
cam11-b2-d4,11,2,3,4,11,43,0,180,180,180,570.167,818.167,25
cam11-b2-d4,11,2,3,4,12,44,0,177,177,177,383.5,819.5,25
cam11-b2-d4,11,2,3,4,13,45,0,161,161,161,900.833,672.833,25
cam11-b2-d4,11,2,3,4,14,46,0,182,182,182,832.833,672.833,25
cam11-b2-d4,11,2,3,4,15,47,0,186,186,186,703.5,668.833,25
cam11-b2-d4,11,2,3,4,16,48,0,188,188,188,634.167,668.833,25
cam11-b2-d4,11,2,4,4,1,49,0,191,191,191,1051.5,632.833,25
cam11-b2-d4,11,2,4,4,2,50,0,191,191,191,1131.5,624.833,25
cam11-b2-d4,11,2,4,4,3,51,0,189,189,189,1176.833,611.5,25
cam11-b2-d4,11,2,4,4,4,52,0,193,193,193,1215.5,659.5,25
cam11-b2-d4,11,2,4,4,5,53,0,192,192,192,1151.5,708.833,25
cam11-b2-d4,11,2,4,4,6,54,0,194,194,194,1015.5,738.167,25
cam11-b2-d4,11,2,4,4,7,55,0,193,193,193,1047.5,691.5,25
cam11-b2-d4,11,2,4,4,8,56,0,193,193,193,1094.167,732.833,25
cam11-b2-d4,11,2,4,4,9,57,0,192,192,192,1171.5,768.833,25
cam11-b2-d4,11,2,4,4,10,58,0,192,192,192,1128.833,707.5,25
cam11-b2-d4,11,2,4,4,11,59,0,192,192,192,1099.5,678.167,25
cam11-b2-d4,11,2,4,4,12,60,0,191,191,191,1170.167,664.833,25
cam11-b2-d4,11,2,4,4,13,61,0,193,193,193,1206.167,704.833,25
cam11-b2-d4,11,2,4,4,14,62,0,191,191,191,1174.167,739.5,25
cam11-b2-d4,11,2,4,4,15,63,0,193,193,193,1106.167,766.167,25
cam11-b2-d4,11,2,4,4,16,64,0,191,191,191,1030.167,770.167,25
cam11-b3-d4,11,3,1,4,1,1,0,187,187,187,552,308,25
cam11-b3-d4,11,3,1,4,2,2,0,181,181,181,508.833,356.833,25
cam11-b3-d4,11,3,1,4,3,3,0,181,181,181,508.833,356.833,25
cam11-b3-d4,11,3,1,4,4,4,0,188,188,188,575.5,352.833,25
cam11-b3-d4,11,3,1,4,5,5,0,187,187,187,654.167,324.833,25
cam11-b3-d4,11,3,1,4,6,6,0,185,185,185,716.833,274.167,25
cam11-b3-d4,11,3,1,4,7,7,0,187,187,187,708.833,354.167,25
cam11-b3-d4,11,3,1,4,8,8,0,190,190,190,650.167,398.167,25
cam11-b3-d4,11,3,1,4,9,9,0,190,190,190,748.833,407.5,25
cam11-b3-d4,11,3,1,4,10,10,0,189,189,189,655.5,415.5,25
cam11-b3-d4,11,3,1,4,11,11,0,190,190,190,574.167,436.833,25
cam11-b3-d4,11,3,1,4,12,12,0,190,190,190,540.833,431.5,25
cam11-b3-d4,11,3,1,4,13,13,0,190,190,190,571.5,403.5,25
cam11-b3-d4,11,3,1,4,14,14,0,189,189,189,602.167,402.167,25
cam11-b3-d4,11,3,1,4,15,15,0,188,188,188,612.833,372.833,25
cam11-b3-d4,11,3,1,4,16,16,0,187,187,187,616.833,334.167,25
cam11-b3-d4,11,3,2,4,1,17,0,162,162,162,1459.5,218.167,25
cam11-b3-d4,11,3,2,4,2,18,0,170,170,170,1276.833,218.167,25
cam11-b3-d4,11,3,2,4,3,19,0,167,167,167,1224.833,211.5,25
cam11-b3-d4,11,3,2,4,4,20,0,169,169,169,1147.5,210.167,25
cam11-b3-d4,11,3,2,4,5,21,0,166,166,166,1023.5,207.5,25
cam11-b3-d4,11,3,2,4,6,22,0,158,158,158,962.167,204.833,25
cam11-b3-d4,11,3,2,4,7,23,0,130,130,130,956.833,508.833,25
cam11-b3-d4,11,3,2,4,8,24,0,150,150,150,1020.833,508.833,25
cam11-b3-d4,11,3,2,4,9,25,0,157,157,157,1151.5,510.167,25
cam11-b3-d4,11,3,2,4,10,26,0,154,154,154,1223.5,512.833,25
cam11-b3-d4,11,3,2,4,11,27,0,165,165,165,1282.167,515.5,25
cam11-b3-d4,11,3,2,4,12,28,0,173,173,173,1459.5,508.833,25
cam11-b3-d4,11,3,2,4,13,29,0,117,117,117,958.167,358.167,25
cam11-b3-d4,11,3,2,4,14,30,0,172,172,172,1018.167,355.5,25
cam11-b3-d4,11,3,2,4,15,31,0,176,176,176,1154.167,358.167,25
cam11-b3-d4,11,3,2,4,16,32,0,175,175,175,1215.5,358.167,25
cam11-b3-d4,11,3,3,4,1,33,0,172,172,172,404.833,834.167,25
cam11-b3-d4,11,3,3,4,2,34,0,186,186,186,588.833,838.167,25
cam11-b3-d4,11,3,3,4,3,35,0,177,177,177,652.833,839.5,25
cam11-b3-d4,11,3,3,4,4,36,0,158,158,158,722.167,838.167,25
cam11-b3-d4,11,3,3,4,5,37,0,174,174,174,852.833,836.833,25
cam11-b3-d4,11,3,3,4,6,38,0,167,167,167,912.833,834.167,25
cam11-b3-d4,11,3,3,4,7,39,0,178,178,178,907.5,536.833,25
cam11-b3-d4,11,3,3,4,8,40,0,187,187,187,851.5,536.833,25
cam11-b3-d4,11,3,3,4,9,41,0,179,179,179,720.833,538.167,25
cam11-b3-d4,11,3,3,4,10,42,0,176,176,176,652.833,539.5,25
cam11-b3-d4,11,3,3,4,11,43,0,183,183,183,586.167,540.833,25
cam11-b3-d4,11,3,3,4,12,44,0,181,181,181,395.5,540.833,25
cam11-b3-d4,11,3,3,4,13,45,0,163,163,163,920.833,686.167,25
cam11-b3-d4,11,3,3,4,14,46,0,180,180,180,855.5,687.5,25
cam11-b3-d4,11,3,3,4,15,47,0,189,189,189,722.167,687.5,25
cam11-b3-d4,11,3,3,4,16,48,0,185,185,185,659.5,691.5,25
cam11-b3-d4,11,3,4,4,1,49,0,176,176,176,1456.833,827.5,25
cam11-b3-d4,11,3,4,4,2,50,0,179,179,179,1268.833,830.167,25
cam11-b3-d4,11,3,4,4,3,51,0,177,177,177,1206.167,832.833,25
cam11-b3-d4,11,3,4,4,4,52,0,176,176,176,1144.833,832.833,25
cam11-b3-d4,11,3,4,4,5,53,0,170,170,170,1022.167,831.5,25
cam11-b3-d4,11,3,4,4,6,54,0,151,151,151,955.5,836.833,25
cam11-b3-d4,11,3,4,4,7,55,0,160,160,160,955.5,542.167,25
cam11-b3-d4,11,3,4,4,8,56,0,164,164,164,1015.5,540.833,25
cam11-b3-d4,11,3,4,4,9,57,0,182,182,182,1143.5,542.167,25
cam11-b3-d4,11,3,4,4,10,58,0,172,172,172,1207.5,539.5,25
cam11-b3-d4,11,3,4,4,11,59,0,173,173,173,1274.167,543.5,25
cam11-b3-d4,11,3,4,4,12,60,0,169,169,169,1458.167,540.833,25
cam11-b3-d4,11,3,4,4,13,61,0,171,171,171,951.5,687.5,25
cam11-b3-d4,11,3,4,4,14,62,0,173,173,173,1014.167,686.167,25
cam11-b3-d4,11,3,4,4,15,63,0,175,175,175,1142.167,686.167,25
cam11-b3-d4,11,3,4,4,16,64,0,176,176,176,1204.833,688.833,25
cam12-b3-d4,12,3,1,4,1,1,0,170,170,170,477,222,50
cam12-b3-d4,12,3,1,4,2,2,0,172,172,172,634.167,230.167,50
cam12-b3-d4,12,3,1,4,3,3,0,168,168,168,691.5,232.833,50
cam12-b3-d4,12,3,1,4,4,4,0,181,181,181,744.833,231.5,50
cam12-b3-d4,12,3,1,4,5,5,0,170,170,170,851.5,232.833,50
cam12-b3-d4,12,3,1,4,6,6,0,171,171,171,902.167,232.833,50
cam12-b3-d4,12,3,1,4,7,7,0,145,145,145,903.5,475.5,50
cam12-b3-d4,12,3,1,4,8,8,0,174,174,174,851.5,478.167,50
cam12-b3-d4,12,3,1,4,9,9,0,177,177,177,742.167,474.167,50
cam12-b3-d4,12,3,1,4,10,10,0,153,153,153,688.833,475.5,50
cam12-b3-d4,12,3,1,4,11,11,0,175,175,175,632.833,470.167,50
cam12-b3-d4,12,3,1,4,12,12,0,161,161,161,480.833,468.833,50
cam12-b3-d4,12,3,1,4,13,13,0,138,138,138,907.5,355.5,50
cam12-b3-d4,12,3,1,4,14,14,0,173,173,173,852.833,352.833,50
cam12-b3-d4,12,3,1,4,15,15,0,179,179,179,744.833,350.167,50
cam12-b3-d4,12,3,1,4,16,16,0,183,183,183,690.167,348.833,50
cam12-b3-d4,12,3,2,4,1,17,0,196,196,196,1076.833,299.5,50
cam12-b3-d4,12,3,2,4,2,18,0,197,197,197,1026.167,344.833,50
cam12-b3-d4,12,3,2,4,3,19,0,197,197,197,1095.5,366.167,50
cam12-b3-d4,12,3,2,4,4,20,0,197,197,197,1154.167,370.167,50
cam12-b3-d4,12,3,2,4,5,21,0,197,197,197,1136.833,331.5,50
cam12-b3-d4,12,3,2,4,6,22,0,197,197,197,1079.5,354.167,50
cam12-b3-d4,12,3,2,4,7,23,0,197,197,197,1032.833,411.5,50
cam12-b3-d4,12,3,2,4,8,24,0,197,197,197,1103.5,422.167,50
cam12-b3-d4,12,3,2,4,9,25,0,197,197,197,1154.167,422.167,50
cam12-b3-d4,12,3,2,4,10,26,0,185,185,185,1206.167,412.833,50
cam12-b3-d4,12,3,2,4,11,27,0,181,181,181,1248.833,376.833,50
cam12-b3-d4,12,3,2,4,12,28,0,181,181,181,1236.833,355.5,50
cam12-b3-d4,12,3,2,4,13,29,0,198,198,198,1184.833,338.167,50
cam12-b3-d4,12,3,2,4,14,30,0,195,195,195,1167.5,318.167,50
cam12-b3-d4,12,3,2,4,15,31,0,198,198,198,1202.167,304.833,50
cam12-b3-d4,12,3,2,4,16,32,0,190,190,190,1254.167,310.167,50
cam12-b3-d4,12,3,3,4,1,33,0,160,160,160,464.833,748.833,50
cam12-b3-d4,12,3,3,4,2,34,0,175,175,175,622.167,752.833,50
cam12-b3-d4,12,3,3,4,3,35,0,171,171,171,679.5,752.833,50
cam12-b3-d4,12,3,3,4,4,36,0,160,160,160,731.5,756.833,50
cam12-b3-d4,12,3,3,4,5,37,0,171,171,171,835.5,755.5,50
cam12-b3-d4,12,3,3,4,6,38,0,149,149,149,888.833,758.167,50
cam12-b3-d4,12,3,3,4,7,39,0,158,158,158,892.833,511.5,50
cam12-b3-d4,12,3,3,4,8,40,0,168,168,168,842.167,508.833,50
cam12-b3-d4,12,3,3,4,9,41,0,183,183,183,735.5,507.5,50
cam12-b3-d4,12,3,3,4,10,42,0,173,173,173,680.833,506.167,50
cam12-b3-d4,12,3,3,4,11,43,0,177,177,177,626.167,508.833,50
cam12-b3-d4,12,3,3,4,12,44,0,159,159,159,467.5,503.5,50
cam12-b3-d4,12,3,3,4,13,45,0,164,164,164,894.167,632.833,50
cam12-b3-d4,12,3,3,4,14,46,0,181,181,181,842.167,632.833,50
cam12-b3-d4,12,3,3,4,15,47,0,174,174,174,736.833,631.5,50
cam12-b3-d4,12,3,3,4,16,48,0,180,180,180,683.5,632.833,50
cam12-b3-d4,12,3,4,4,1,49,0,178,178,178,1354.167,516.833,50
cam12-b3-d4,12,3,4,4,2,50,0,192,192,192,1202.167,508.833,50
cam12-b3-d4,12,3,4,4,3,51,0,183,183,183,1150.167,508.833,50
cam12-b3-d4,12,3,4,4,4,52,0,190,190,190,1091.5,511.5,50
cam12-b3-d4,12,3,4,4,5,53,0,183,183,183,984.833,508.833,50
cam12-b3-d4,12,3,4,4,6,54,0,163,163,163,932.833,508.833,50
cam12-b3-d4,12,3,4,4,7,55,0,154,154,154,930.167,758.167,50
cam12-b3-d4,12,3,4,4,8,56,0,153,153,153,979.5,763.5,50
cam12-b3-d4,12,3,4,4,9,57,0,159,159,159,1088.833,766.167,50
cam12-b3-d4,12,3,4,4,10,58,0,156,156,156,1154.167,768.833,50
cam12-b3-d4,12,3,4,4,11,59,0,174,174,174,1204.833,767.5,50
cam12-b3-d4,12,3,4,4,12,60,0,173,173,173,1358.167,764.833,50
cam12-b3-d4,12,3,4,4,13,61,0,177,177,177,931.5,638.167,50
cam12-b3-d4,12,3,4,4,14,62,0,185,185,185,984.833,636.833,50
cam12-b3-d4,12,3,4,4,15,63,0,196,196,196,1092.833,640.833,50
cam12-b3-d4,12,3,4,4,16,64,0,189,189,189,1148.833,640.833,50
cam13-b2-d4,13,2,1,4,1,1,0,182,182,182,474,485,50
cam13-b2-d4,13,2,1,4,2,2,0,176,176,176,625.833,488.833,50
cam13-b2-d4,13,2,1,4,3,3,0,192,192,192,681.167,488.833,50
cam13-b2-d4,13,2,1,4,4,4,0,201,201,201,733.833,490.167,50
cam13-b2-d4,13,2,1,4,5,5,0,157,157,157,840.5,492.833,50
cam13-b2-d4,13,2,1,4,6,6,0,153,153,153,894.5,492.167,50
cam13-b2-d4,13,2,1,4,7,7,0,169,169,169,893.833,243.5,50
cam13-b2-d4,13,2,1,4,8,8,0,201,201,201,840.5,243.5,50
cam13-b2-d4,13,2,1,4,9,9,0,205,205,205,735.833,244.167,50
cam13-b2-d4,13,2,1,4,10,10,0,191,191,191,675.833,243.5,50
cam13-b2-d4,13,2,1,4,11,11,0,196,196,196,629.167,244.167,50
cam13-b2-d4,13,2,1,4,12,12,0,179,179,179,480.5,245.5,50
cam13-b2-d4,13,2,1,4,13,13,0,146,146,146,896.5,368.833,50
cam13-b2-d4,13,2,1,4,14,14,0,197,197,197,842.5,366.167,50
cam13-b2-d4,13,2,1,4,15,15,0,204,204,204,735.167,368.833,50
cam13-b2-d4,13,2,1,4,16,16,0,199,199,199,681.167,368.833,50
cam13-b2-d4,13,2,2,4,1,17,0,188,188,188,1343.167,251.5,50
cam13-b2-d4,13,2,2,4,2,18,0,187,187,187,1190.5,250.833,50
cam13-b2-d4,13,2,2,4,3,19,0,189,189,189,1130.5,247.5,50
cam13-b2-d4,13,2,2,4,4,20,0,206,206,206,1081.833,245.5,50
cam13-b2-d4,13,2,2,4,5,21,0,186,186,186,974.5,246.167,50
cam13-b2-d4,13,2,2,4,6,22,0,182,182,182,926.5,247.5,50
cam13-b2-d4,13,2,2,4,7,23,0,173,173,173,924.5,492.167,50
cam13-b2-d4,13,2,2,4,8,24,0,188,188,188,977.167,492.167,50
cam13-b2-d4,13,2,2,4,9,25,0,182,182,182,1078.5,490.833,50
cam13-b2-d4,13,2,2,4,10,26,0,188,188,188,1139.167,491.5,50
cam13-b2-d4,13,2,2,4,11,27,0,207,207,207,1185.167,490.833,50
cam13-b2-d4,13,2,2,4,12,28,0,200,200,200,1343.167,490.167,50
cam13-b2-d4,13,2,2,4,13,29,0,189,189,189,918.5,367.5,50
cam13-b2-d4,13,2,2,4,14,30,0,201,201,201,971.833,367.5,50
cam13-b2-d4,13,2,2,4,15,31,0,210,210,210,1080.5,366.167,50
cam13-b2-d4,13,2,2,4,16,32,0,208,208,208,1133.167,362.833,50
cam13-b2-d4,13,2,3,4,1,33,0,182,182,182,477.167,512.833,50
cam13-b2-d4,13,2,3,4,2,34,0,186,186,186,625.833,516.833,50
cam13-b2-d4,13,2,3,4,3,35,0,194,194,194,682.5,515.5,50
cam13-b2-d4,13,2,3,4,4,36,0,198,198,198,733.833,516.167,50
cam13-b2-d4,13,2,3,4,5,37,0,202,202,202,839.833,514.167,50
cam13-b2-d4,13,2,3,4,6,38,0,178,178,178,890.5,513.5,50
cam13-b2-d4,13,2,3,4,7,39,0,149,149,149,891.167,757.5,50
cam13-b2-d4,13,2,3,4,8,40,0,196,196,196,840.5,756.167,50
cam13-b2-d4,13,2,3,4,9,41,0,174,174,174,734.5,753.5,50
cam13-b2-d4,13,2,3,4,10,42,0,180,180,180,679.833,754.833,50
cam13-b2-d4,13,2,3,4,11,43,0,198,198,198,628.5,753.5,50
cam13-b2-d4,13,2,3,4,12,44,0,172,172,172,469.833,756.833,50
cam13-b2-d4,13,2,3,4,13,45,0,143,143,143,895.833,636.167,50
cam13-b2-d4,13,2,3,4,14,46,0,198,198,198,841.167,636.833,50
cam13-b2-d4,13,2,3,4,15,47,0,199,199,199,735.833,630.833,50
cam13-b2-d4,13,2,3,4,16,48,0,193,193,193,682.5,629.5,50
cam13-b2-d4,13,2,4,4,1,49,0,184,184,184,1335.167,758.167,50
cam13-b2-d4,13,2,4,4,2,50,0,183,183,183,1189.833,758.833,50
cam13-b2-d4,13,2,4,4,3,51,0,187,187,187,1145.833,758.167,50
cam13-b2-d4,13,2,4,4,4,52,0,181,181,181,1082.5,759.5,50
cam13-b2-d4,13,2,4,4,5,53,0,187,187,187,975.833,756.833,50
cam13-b2-d4,13,2,4,4,6,54,0,192,192,192,926.5,756.833,50
cam13-b2-d4,13,2,4,4,7,55,0,186,186,186,926.5,517.5,50
cam13-b2-d4,13,2,4,4,8,56,0,200,200,200,976.5,514.167,50
cam13-b2-d4,13,2,4,4,9,57,0,199,199,199,1085.167,516.833,50
cam13-b2-d4,13,2,4,4,10,58,0,182,182,182,1136.5,518.833,50
cam13-b2-d4,13,2,4,4,11,59,0,183,183,183,1190.5,518.833,50
cam13-b2-d4,13,2,4,4,12,60,0,180,180,180,1343.833,518.833,50
cam13-b2-d4,13,2,4,4,13,61,0,187,187,187,921.167,636.167,50
cam13-b2-d4,13,2,4,4,14,62,0,203,203,203,975.167,640.167,50
cam13-b2-d4,13,2,4,4,15,63,0,207,207,207,1085.833,642.167,50
cam13-b2-d4,13,2,4,4,16,64,0,201,201,201,1139.833,641.5,50
cam13-b3-d4,13,3,1,4,1,1,0,183,183,183,472,259,50
cam13-b3-d4,13,3,1,4,2,2,0,191,191,191,629.5,256.5,50
cam13-b3-d4,13,3,1,4,3,3,0,178,178,178,679.5,256.5,50
cam13-b3-d4,13,3,1,4,4,4,0,190,190,190,733.5,254.5,50
cam13-b3-d4,13,3,1,4,5,5,0,184,184,184,840.5,258.5,50
cam13-b3-d4,13,3,1,4,6,6,0,182,182,182,893.5,257.5,50
cam13-b3-d4,13,3,1,4,7,7,0,155,155,155,898.5,507.5,50
cam13-b3-d4,13,3,1,4,8,8,0,179,179,179,845.5,508.5,50
cam13-b3-d4,13,3,1,4,9,9,0,164,164,164,737.5,510.5,50
cam13-b3-d4,13,3,1,4,10,10,0,175,175,175,680.5,510.5,50
cam13-b3-d4,13,3,1,4,11,11,0,183,183,183,622.5,507.5,50
cam13-b3-d4,13,3,1,4,12,12,0,171,171,171,470.5,502.5,50
cam13-b3-d4,13,3,1,4,13,13,0,166,166,166,900.5,383.5,50
cam13-b3-d4,13,3,1,4,14,14,0,191,191,191,845.5,382.5,50
cam13-b3-d4,13,3,1,4,15,15,0,191,191,191,736.5,386.5,50
cam13-b3-d4,13,3,1,4,16,16,0,199,199,199,679.5,384.5,50
cam13-b3-d4,13,3,2,4,1,17,0,200,200,200,1267.5,378.5,50
cam13-b3-d4,13,3,2,4,2,18,0,194,194,194,1214.5,378.5,50
cam13-b3-d4,13,3,2,4,3,19,0,217,217,217,1151.5,398.5,50
cam13-b3-d4,13,3,2,4,4,20,0,219,219,219,1151.5,436.5,50
cam13-b3-d4,13,3,2,4,5,21,0,215,215,215,1177.5,451.5,50
cam13-b3-d4,13,3,2,4,6,22,0,199,199,199,1239.5,442.5,50
cam13-b3-d4,13,3,2,4,7,23,0,216,216,216,1206.5,424.5,50
cam13-b3-d4,13,3,2,4,8,24,0,218,218,218,1172.5,381.5,50
cam13-b3-d4,13,3,2,4,9,25,0,217,217,217,1153.5,353.5,50
cam13-b3-d4,13,3,2,4,10,26,0,217,217,217,1125.5,365.5,50
cam13-b3-d4,13,3,2,4,11,27,0,217,217,217,1092.5,401.5,50
cam13-b3-d4,13,3,2,4,12,28,0,216,216,216,1124.5,437.5,50
cam13-b3-d4,13,3,2,4,13,29,0,215,215,215,1059.5,445.5,50
cam13-b3-d4,13,3,2,4,14,30,0,216,216,216,1047.5,403.5,50
cam13-b3-d4,13,3,2,4,15,31,0,216,216,216,1079.5,331.5,50
cam13-b3-d4,13,3,2,4,16,32,0,214,214,214,1139.5,301.5,50
cam13-b3-d4,13,3,3,4,1,33,0,185,185,185,468.5,786.5,50
cam13-b3-d4,13,3,3,4,2,34,0,176,176,176,619.5,797.5,50
cam13-b3-d4,13,3,3,4,3,35,0,170,170,170,671.5,799.5,50
cam13-b3-d4,13,3,3,4,4,36,0,154,154,154,730.5,799.5,50
cam13-b3-d4,13,3,3,4,5,37,0,171,171,171,836.5,797.5,50
cam13-b3-d4,13,3,3,4,6,38,0,164,164,164,886.5,796.5,50
cam13-b3-d4,13,3,3,4,7,39,0,179,179,179,894.5,548.5,50
cam13-b3-d4,13,3,3,4,8,40,0,180,180,180,846.5,547.5,50
cam13-b3-d4,13,3,3,4,9,41,0,179,179,179,737.5,540.5,50
cam13-b3-d4,13,3,3,4,10,42,0,182,182,182,675.5,539.5,50
cam13-b3-d4,13,3,3,4,11,43,0,187,187,187,623.5,541.5,50
cam13-b3-d4,13,3,3,4,12,44,0,184,184,184,475.5,541.5,50
cam13-b3-d4,13,3,3,4,13,45,0,166,166,166,896.5,675.5,50
cam13-b3-d4,13,3,3,4,14,46,0,187,187,187,843.5,671.5,50
cam13-b3-d4,13,3,3,4,15,47,0,197,197,197,732.5,663.5,50
cam13-b3-d4,13,3,3,4,16,48,0,199,199,199,677.5,662.5,50
cam13-b3-d4,13,3,4,4,1,49,0,177,177,177,1355.5,559.5,50
cam13-b3-d4,13,3,4,4,2,50,0,194,194,194,1206.5,553.5,50
cam13-b3-d4,13,3,4,4,3,51,0,177,177,177,1148.5,550.5,50
cam13-b3-d4,13,3,4,4,4,52,0,191,191,191,1094.5,545.5,50
cam13-b3-d4,13,3,4,4,5,53,0,186,186,186,989.5,544.5,50
cam13-b3-d4,13,3,4,4,6,54,0,181,181,181,939.5,546.5,50
cam13-b3-d4,13,3,4,4,7,55,0,151,151,151,928.5,792.5,50
cam13-b3-d4,13,3,4,4,8,56,0,174,174,174,982.5,795.5,50
cam13-b3-d4,13,3,4,4,9,57,0,149,149,149,1085.5,802.5,50
cam13-b3-d4,13,3,4,4,10,58,0,174,174,174,1145.5,804.5,50
cam13-b3-d4,13,3,4,4,11,59,0,181,181,181,1194.5,801.5,50
cam13-b3-d4,13,3,4,4,12,60,0,193,193,193,1351.5,801.5,50
cam13-b3-d4,13,3,4,4,13,61,0,180,180,180,931.5,667.5,50
cam13-b3-d4,13,3,4,4,14,62,0,203,203,203,986.5,671.5,50
cam13-b3-d4,13,3,4,4,15,63,0,201,201,201,1090.5,677.5,50
cam13-b3-d4,13,3,4,4,16,64,0,206,206,206,1146.5,679.5,50
cam14-b1-d4,14,1,1,4,1,1,0,178,178,178,412,184,25
cam14-b1-d4,14,1,1,4,2,2,0,166,166,166,578.167,175.5,25
cam14-b1-d4,14,1,1,4,3,3,0,157,157,157,638.167,174.167,25
cam14-b1-d4,14,1,1,4,4,4,0,159,159,159,700.833,171.5,25
cam14-b1-d4,14,1,1,4,5,5,0,154,154,154,816.833,172.833,25
cam14-b1-d4,14,1,1,4,6,6,0,152,152,152,878.167,175.5,25
cam14-b1-d4,14,1,1,4,7,7,0,143,143,143,883.5,450.167,25
