session_name,ID,trial_round,time_end,total_distance,mean_velocity,incorrect_entries,time_to_decision_zone_1,time_to_correct_zone_1,time_to_incorrect_zone_1,time_to_decision_zone_2,time_to_incorrect_zone_2,time_to_correct_zone_2,group,tank,frame_rate,pixels_per_cm,cam,batch,day,link,orientation,jar_ID,treatment,sex,Notes,std_length,unique_id,tanks3&4_release,tanks1&2_release,start,wrong_start,missing_fish
cam3-b1-d1-t1_edit_tank1,cam3-b1-d1 1,1,710.22,1033.7915763191436,1.4555934447342282,15,2.8,120.78,26.14,132.08,142.66,711.24,cam3-b1-d1,1,50,17.58370189012807,3,1,1,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d1-t1,2804,2932,2983,4,NA
cam3-b1-d1-t1_edit_tank2,cam3-b1-d1 2,1,54.36,178.4326918063939,3.2824262657541188,3,1.04,15.24,NA,16.52,18.52,55.38,cam3-b1-d1,2,50,17.58370189012807,3,1,1,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d1-t1,2804,2932,2983,4,NA
cam3-b1-d1-t1_edit_tank3,cam3-b1-d1 3,1,49.6,79.57165809123886,1.60426730022659,1,73.62,45.94,27.36,49.379999999999995,NA,53.18,cam3-b1-d1,3,50,17.58370189012807,3,1,1,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d1-t1,2804,2932,2983,4,NA
cam3-b1-d1-t2_edit_tank1,cam3-b1-d1 1,2,9.56,27.16668227545014,2.84170316688809,0,2.56,4.18,NA,5.720000000000001,NA,10.540000000000001,cam3-b1-d1,1,50,17.58370189012807,3,1,1,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d1-t2,2877,3028,3077,NA,NA
cam3-b1-d1-t2_edit_tank2,cam3-b1-d1 2,2,27.42,80.12416775545826,2.9221067744514317,1,2.8,3.78,NA,4.68,12.24,28.400000000000002,cam3-b1-d1,2,50,17.58370189012807,3,1,1,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d1-t2,2877,3028,3077,NA,NA
cam3-b1-d1-t2_edit_tank3,cam3-b1-d1 3,2,80.94,149.66035122058682,1.8490283076425356,2,71.02,28.78,57.98,32.4,35.94,84.94,cam3-b1-d1,3,50,17.58370189012807,3,1,1,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d1-t2,2877,3028,3077,NA,NA
cam3-b1-d1-t2_edit_tank4,cam3-b1-d1 4,2,116.98,257.90820633900347,2.204720519225538,3,64.36,63.7,16.46,68.56,72.96,120.98,cam3-b1-d1,4,50,17.58370189012807,3,1,1,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d1-t2,2877,3028,3077,NA,NA
cam3-b1-d1-t3_edit_tank1,cam3-b1-d1 1,3,28.88,78.88841487442515,2.7315933128263556,1,2.2,6.14,NA,7.3999999999999995,12.48,30.099999999999998,cam3-b1-d1,1,50,17.58370189012807,3,1,1,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d1-t3,3444,3595,3656,NA,NA
cam3-b1-d1-t3_edit_tank2,cam3-b1-d1 2,3,22.02,75.75395583832669,3.4402341434299135,0,2.8,9.360000000000001,NA,21.08,NA,23.24,cam3-b1-d1,2,50,17.58370189012807,3,1,1,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d1-t3,3444,3595,3656,NA,NA
cam3-b1-d1-t3_edit_tank3,cam3-b1-d1 3,3,212.18,349.9791059912906,1.6494443679483957,7,68.97999999999999,102.78,14.92,109.11999999999999,114.25999999999999,216.42000000000002,cam3-b1-d1,3,50,17.58370189012807,3,1,1,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d1-t3,3444,3595,3656,NA,NA
cam3-b1-d1-t3_edit_tank4,cam3-b1-d1 4,3,593.26,526.3777990003153,0.8872632555714448,12,222.9,178.12,NA,190.72,198.70000000000002,597.5,cam3-b1-d1,4,50,17.58370189012807,3,1,1,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d1-t3,3444,3595,3656,NA,NA
cam3-b1-d2-t1_edit_tank1,cam3-b1-d2 1,1,37.6,111.73009453410562,2.971545067396426,3,2.54,31,4.140000000000001,34.519999999999996,NA,38.5,cam3-b1-d2,1,50,17.513878898000566,3,1,2,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d2-t1,2402,2556,2601,NA,NA
cam3-b1-d2-t1_edit_tank2,cam3-b1-d2 2,1,21.26,90.37995189456122,4.251173654494883,0,3.1799999999999997,3.9,NA,19.299999999999997,NA,22.16,cam3-b1-d2,2,50,17.513878898000566,3,1,2,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d2-t1,2402,2556,2601,NA,NA
cam3-b1-d2-t1_edit_tank3,cam3-b1-d2 3,1,7.34,22.39834664844713,3.0515458649110534,0,48.519999999999996,6.5,NA,8,NA,11.32,cam3-b1-d2,3,50,17.513878898000566,3,1,2,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d2-t1,2402,2556,2601,NA,NA
cam3-b1-d2-t1_edit_tank4,cam3-b1-d2 4,1,35.4,68.9534666273619,1.9478380403209579,0,49.08,31.38,NA,34.58,NA,39.379999999999995,cam3-b1-d2,4,50,17.513878898000566,3,1,2,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d2-t1,2402,2556,2601,NA,NA
cam3-b1-d2-t2_edit_tank1,cam3-b1-d2 1,2,107.08,287.1135405086328,2.6812994070660516,6,1.62,5.24,52.5,6.72,8.76,108.34,cam3-b1-d2,1,50,17.513878898000566,3,1,2,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d2-t2,2140,2302,2365,NA,NA
cam3-b1-d2-t2_edit_tank2,cam3-b1-d2 2,2,15.56,56.69835663948589,3.643853254465674,0,1.48,6.42,NA,8.6,NA,16.82,cam3-b1-d2,2,50,17.513878898000566,3,1,2,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d2-t2,2140,2302,2365,NA,NA
cam3-b1-d2-t2_edit_tank3,cam3-b1-d2 3,2,75.7,191.27108386258894,2.5266985979205936,3,42.82,12.88,7.279999999999999,13.8,23.98,80.2,cam3-b1-d2,3,50,17.513878898000566,3,1,2,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d2-t2,2140,2302,2365,NA,NA
cam3-b1-d2-t2_edit_tank4,cam3-b1-d2 4,2,14.44,38.01688535032545,2.6327482929588264,0,46.32,11,NA,12.76,NA,18.939999999999998,cam3-b1-d2,4,50,17.513878898000566,3,1,2,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d2-t2,2140,2302,2365,NA,NA
cam3-b1-d2-t3_edit_tank1,cam3-b1-d2 1,3,36.16,121.37076146216069,3.356492297073028,2,3.46,18.200000000000003,9.48,19.560000000000002,27.32,37.739999999999995,cam3-b1-d2,1,50,17.513878898000566,3,1,2,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d2-t3,2291,2432,2511,NA,NA
cam3-b1-d2-t3_edit_tank2,cam3-b1-d2 2,3,13.58,63.71868370779562,4.692097474800856,0,1.6,5.220000000000001,NA,6.1,NA,15.16,cam3-b1-d2,2,50,17.513878898000566,3,1,2,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d2-t3,2291,2432,2511,NA,NA
cam3-b1-d2-t3_edit_tank3,cam3-b1-d2 3,3,68.22,156.65577674867484,2.296332112997286,4,45.84,18.14,7.36,19.42,22.060000000000002,72.62,cam3-b1-d2,3,50,17.513878898000566,3,1,2,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d2-t3,2291,2432,2511,NA,NA
cam3-b1-d2-t3_edit_tank4,cam3-b1-d2 4,3,95.78,227.17538055041712,2.3718456937817614,1,45.84,94.44000000000001,22,95.72,NA,100.18,cam3-b1-d2,4,50,17.513878898000566,3,1,2,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d2-t3,2291,2432,2511,NA,NA
cam3-b1-d3-t1_edit_tank1,cam3-b1-d3 1,1,56.58,141.6912991491107,2.504264742826276,3,2.08,44.98,3.3600000000000003,47.18,49.62,58.58,cam3-b1-d3,1,50,17.599348267486203,3,1,3,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d3-t1,2323,2482,2582,NA,NA
cam3-b1-d3-t1_edit_tank2,cam3-b1-d3 2,1,46.88,157.92065411649136,3.368614635590686,2,10.7,2.32,NA,3.76,20.38,48.88,cam3-b1-d3,2,50,17.599348267486203,3,1,3,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d3-t1,2323,2482,2582,NA,NA
cam3-b1-d3-t1_edit_tank3,cam3-b1-d3 3,1,13.62,41.49899922858005,3.0469162429207084,0,46.480000000000004,6.4799999999999995,NA,8.16,NA,18.799999999999997,cam3-b1-d3,3,50,17.599348267486203,3,1,3,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d3-t1,2323,2482,2582,NA,NA
cam3-b1-d3-t1_edit_tank4,cam3-b1-d3 4,1,15.7,50.41224220734894,3.2109708412324167,1,46.480000000000004,8.04,NA,9.96,12.7,20.88,cam3-b1-d3,4,50,17.599348267486203,3,1,3,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d3-t1,2323,2482,2582,NA,NA
cam3-b1-d3-t2_edit_tank1,cam3-b1-d3 1,2,3.8,17.854524728062778,4.698559138963889,0,2.12,2.5,NA,3.38,NA,5.9,cam3-b1-d3,1,50,17.599348267486203,3,1,3,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d3-t2,2061,2202,2307,NA,NA
cam3-b1-d3-t2_edit_tank2,cam3-b1-d3 2,2,14.22,60.13119729774527,4.228635534299948,1,2.12,9.42,3.06,11.26,NA,16.32,cam3-b1-d3,2,50,17.599348267486203,3,1,3,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d3-t2,2061,2202,2307,NA,NA
cam3-b1-d3-t2_edit_tank3,cam3-b1-d3 3,2,7,24.018851826522305,3.4312645466460436,0,42.76,7.6,NA,9.14,NA,11.92,cam3-b1-d3,3,50,17.599348267486203,3,1,3,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d3-t2,2061,2202,2307,NA,NA
cam3-b1-d3-t2_edit_tank4,cam3-b1-d3 4,2,25.12,94.05828653505203,3.7443585404081223,1,41.74,26.1,16.6,27.240000000000002,NA,30.04,cam3-b1-d3,4,50,17.599348267486203,3,1,3,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d3-t2,2061,2202,2307,NA,NA
cam3-b1-d3-t3_edit_tank1,cam3-b1-d3 1,3,54.44,176.66189802469992,3.2450752759864057,4,4.98,5.9399999999999995,15.079999999999998,6.8,8.4,56.48,cam3-b1-d3,1,50,17.599348267486203,3,1,3,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d3-t3,2277,2416,2518,NA,NA
cam3-b1-d3-t3_edit_tank2,cam3-b1-d3 2,3,38.46,143.9937195343372,3.743986467351461,3,2.06,6.78,NA,7.96,12.84,40.5,cam3-b1-d3,2,50,17.599348267486203,3,1,3,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d3-t3,2277,2416,2518,NA,NA
cam3-b1-d3-t3_edit_tank3,cam3-b1-d3 3,3,12.22,41.29671782488376,3.3794368105469523,0,49.98,11.9,NA,13.24,NA,17.04,cam3-b1-d3,3,50,17.599348267486203,3,1,3,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d3-t3,2277,2416,2518,NA,NA
cam3-b1-d3-t3_edit_tank4,cam3-b1-d3 4,3,18.28,64.23565255779326,3.513985369682344,1,46,7.2,NA,9.260000000000002,12.42,23.1,cam3-b1-d3,4,50,17.599348267486203,3,1,3,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d3-t3,2277,2416,2518,NA,NA
cam3-b1-d4-t1_edit_tank1,cam3-b1-d4 1,1,16.44,58.988122630666275,3.5880853181670482,1,1.7400000000000002,11.86,3.26,14.4,NA,18.040000000000003,cam3-b1-d4,1,50,17.579804983693503,3,1,4,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d4-t1,1863,2005,2085,NA,NA
cam3-b1-d4-t1_edit_tank2,cam3-b1-d4 2,1,6.42,28.759683105834497,4.479701418354283,0,1.8,3.2800000000000002,NA,4.18,NA,8.02,cam3-b1-d4,2,50,17.579804983693503,3,1,4,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d4-t1,1863,2005,2085,NA,NA
cam3-b1-d4-t1_edit_tank3,cam3-b1-d4 3,1,20.36,66.4499749486626,3.263751225376356,1,40.5,11.440000000000001,NA,14.240000000000002,16.52,24.8,cam3-b1-d4,3,50,17.579804983693503,3,1,4,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d4-t1,1863,2005,2085,NA,NA
cam3-b1-d4-t1_edit_tank4,cam3-b1-d4 4,1,146.06,416.9150963491983,2.854409806580845,9,38.919999999999995,137.57999999999998,7.1000000000000005,140.56,NA,150.5,cam3-b1-d4,4,50,17.579804983693503,3,1,4,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d4-t1,1863,2005,2085,NA,NA
cam3-b1-d4-t2_edit_tank1,cam3-b1-d4 1,2,9,41.137732878697086,4.570859208744121,0,1.6,6.46,NA,8.66,NA,10.58,cam3-b1-d4,1,50,17.579804983693503,3,1,4,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d4-t2,1850,1964,2043,NA,NA
cam3-b1-d4-t2_edit_tank2,cam3-b1-d4 2,2,47.82,172.7369636687555,3.6122326154068483,4,1.6,13.040000000000001,2.44,13.9,17.259999999999998,49.4,cam3-b1-d4,2,50,17.579804983693503,3,1,4,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d4-t2,1850,1964,2043,NA,NA
cam3-b1-d4-t2_edit_tank3,cam3-b1-d4 3,2,4.72,18.748889839250253,3.9722224235699692,0,37.02,5.24,NA,6.4399999999999995,NA,8.58,cam3-b1-d4,3,50,17.579804983693503,3,1,4,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d4-t2,1850,1964,2043,NA,NA
cam3-b1-d4-t2_edit_tank4,cam3-b1-d4 4,2,15.16,58.41107971293832,3.8529735958402584,1,38.06,11.82,7.76,13.28,NA,19.02,cam3-b1-d4,4,50,17.579804983693503,3,1,4,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d4-t2,1850,1964,2043,NA,NA
cam3-b1-d4-t3_edit_tank1,cam3-b1-d4 1,3,5.6,24.2077474169674,4.322812038744179,0,2.6799999999999997,3.5599999999999996,NA,4.56,NA,7.239999999999999,cam3-b1-d4,1,50,17.579804983693503,3,1,4,3-1-1,L,95,h,M,NA,16.471613432993088,cam3-b1-d4-t3,2446,2600,2682,NA,NA
cam3-b1-d4-t3_edit_tank2,cam3-b1-d4 2,3,26.74,100.94806504287916,3.775170719628989,2,1.66,20.92,2.4,21.64,NA,28.38,cam3-b1-d4,2,50,17.579804983693503,3,1,4,3-1-2,L,98,h,F,NA,19.442404231759852,cam3-b1-d4-t3,2446,2600,2682,NA,NA
cam3-b1-d4-t3_edit_tank3,cam3-b1-d4 3,3,37.18,123.94374152762865,3.3336132740083015,4,48.940000000000005,9.059999999999999,4.9399999999999995,30.18,32.84,41.9,cam3-b1-d4,3,50,17.579804983693503,3,1,4,3-1-3,R,100,h,F,NA,24.378731884662884,cam3-b1-d4-t3,2446,2600,2682,NA,NA
cam3-b1-d4-t3_edit_tank4,cam3-b1-d4 4,3,4.46,20.114416623339018,4.50995888415673,0,48.940000000000005,6.18,NA,7.5,NA,9.18,cam3-b1-d4,4,50,17.579804983693503,3,1,4,3-1-4,R,8,h,M,NA,17.852619964345823,cam3-b1-d4-t3,2446,2600,2682,NA,NA
cam3-b2-d1-t1_edit_tank2,cam3-b2-d1 2,1,323.64,403.57278960021193,1.2469805635898281,6,43.32,57.92,NA,65.06,75.47999999999999,325.02,cam3-b2-d1,2,50,17.236100220243,3,2,1,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d1-t1,2003,2128,2197,NA,1
cam3-b2-d1-t1_edit_tank3,cam3-b2-d1 3,1,82.68,93.75253732040328,1.1339203836526761,0,81.92,73.61999999999999,NA,76.96,NA,86.56,cam3-b2-d1,3,50,17.236100220243,3,2,1,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d1-t1,2003,2128,2197,NA,1
cam3-b2-d1-t1_edit_tank4,cam3-b2-d1 4,1,99.76,223.78269633517542,2.2432106689572513,5,40.080000000000005,8.120000000000001,20.459999999999997,10.7,35.2,103.64,cam3-b2-d1,4,50,17.236100220243,3,2,1,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d1-t1,2003,2128,2197,NA,1
cam3-b2-d1-t2_edit_tank2,cam3-b2-d1 2,2,499.5,673.4694043945032,1.3482870958848912,11,5.68,10.86,39.300000000000004,13.52,19.28,501.1,cam3-b2-d1,2,50,17.236100220243,3,2,1,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d1-t2,2092,2210,2290,3,1
cam3-b2-d1-t2_edit_tank4,cam3-b2-d1 4,2,2.68,11.269467631791624,4.205025235743143,0,NA,3.98,NA,4.1,NA,6.640000000000001,cam3-b2-d1,4,50,17.236100220243,3,2,1,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d1-t2,2092,2210,2290,3,1
cam3-b2-d1-t3_edit_tank2,cam3-b2-d1 2,3,24.38,42.956899562922025,1.7619729107022981,0,6.04,9.8,NA,17.34,NA,25.38,cam3-b2-d1,2,50,17.236100220243,3,2,1,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d1-t3,2693,2808,2858,NA,1
cam3-b2-d1-t3_edit_tank3,cam3-b2-d1 3,3,79.26,104.94023172349401,1.3239998955777694,2,65.74,20.2,NA,25.76,32.72,82.56,cam3-b2-d1,3,50,17.236100220243,3,2,1,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d1-t3,2693,2808,2858,NA,1
cam3-b2-d1-t3_edit_tank4,cam3-b2-d1 4,3,64.7,160.80130311856578,2.4853369879221914,2,53.88,19.94,5.6,50.459999999999994,53.16,68,cam3-b2-d1,4,50,17.236100220243,3,2,1,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d1-t3,2693,2808,2858,NA,1
cam3-b2-d2-t1_edit_tank2,cam3-b2-d2 2,1,34.96,96.84994850950154,2.770307451644781,2,3.4,31.6,14.1,33.22,NA,36.46,cam3-b2-d2,2,50,17.236100220243,3,2,2,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d2-t1,2313,2425,2500,NA,1
cam3-b2-d2-t1_edit_tank3,cam3-b2-d2 3,1,26.46,47.31394072130693,1.7881307906767545,0,50.32,11.64,NA,14.1,NA,30.200000000000003,cam3-b2-d2,3,50,17.236100220243,3,2,2,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d2-t1,2313,2425,2500,NA,1
cam3-b2-d2-t1_edit_tank4,cam3-b2-d2 4,1,45.78,118.3976012806576,2.5862298226443334,2,46.28,4.38,33.28,7.220000000000001,9.26,49.52,cam3-b2-d2,4,50,17.236100220243,3,2,2,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d2-t1,2313,2425,2500,NA,1
cam3-b2-d2-t2_edit_tank2,cam3-b2-d2 2,2,32.64,55.152172069215844,1.6897111540813676,1,14.3,27.279999999999998,18.04,30.48,NA,33.68,cam3-b2-d2,2,50,17.236100220243,3,2,2,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d2-t2,2543,2641,2693,NA,1
cam3-b2-d2-t2_edit_tank3,cam3-b2-d2 3,2,112.7,227.95565035457832,2.022676578124031,2,55.3,50.66,88.76,53.78,57.78,115.7,cam3-b2-d2,3,50,17.236100220243,3,2,2,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d2-t2,2543,2641,2693,NA,1
cam3-b2-d2-t2_edit_tank4,cam3-b2-d2 4,2,10.04,28.429640384392407,2.8316374884852995,0,51.8,8.1,NA,10.96,NA,13.04,cam3-b2-d2,4,50,17.236100220243,3,2,2,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d2-t2,2543,2641,2693,NA,1
cam3-b2-d2-t3_edit_tank2,cam3-b2-d2 2,3,75.92,172.5820272713271,2.2732089998857625,3,5.24,13.64,8.84,15.2,18.94,77.42,cam3-b2-d2,2,50,17.236100220243,3,2,2,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d2-t3,2090,2244,2319,NA,1
cam3-b2-d2-t3_edit_tank3,cam3-b2-d2 3,3,48.26,85.78564492841406,1.777572418740449,2,49.86,31.060000000000002,18,33.34,37.96,52.839999999999996,cam3-b2-d2,3,50,17.236100220243,3,2,2,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d2-t3,2090,2244,2319,NA,1
cam3-b2-d2-t3_edit_tank4,cam3-b2-d2 4,3,62.38,153.50982113947026,2.4608820317324502,3,41.82,22.479999999999997,7.800000000000001,25.68,30.240000000000002,66.96000000000001,cam3-b2-d2,4,50,17.236100220243,3,2,2,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d2-t3,2090,2244,2319,NA,1
cam3-b2-d3-t1_edit_tank2,cam3-b2-d3 2,1,62.5,161.92174914785346,2.5907479863656553,2,8.08,12.16,45.72,14.379999999999999,24.28,63.78,cam3-b2-d3,2,50,17.236100220243,3,2,3,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d3-t1,1951,2078,2142,4,1
cam3-b2-d3-t1_edit_tank3,cam3-b2-d3 3,1,77.92,160.82532898633792,2.0639800947938642,3,45.86,66.44,18.599999999999998,69.22,72.47999999999999,81.74,cam3-b2-d3,3,50,17.236100220243,3,2,3,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d3-t1,1951,2078,2142,4,1
cam3-b2-d3-t2_edit_tank2,cam3-b2-d3 2,2,14.2,40.03191107951873,2.8191486675717417,0,7.5600000000000005,9.42,NA,10.98,NA,15.6,cam3-b2-d3,2,50,17.236100220243,3,2,3,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d3-t2,1982,2099,2169,NA,1
cam3-b2-d3-t2_edit_tank3,cam3-b2-d3 3,2,31.68,65.91484397386627,2.0806453274579,1,44.64,15.96,NA,17.3,20,35.42,cam3-b2-d3,3,50,17.236100220243,3,2,3,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d3-t2,1982,2099,2169,NA,1
cam3-b2-d3-t2_edit_tank4,cam3-b2-d3 4,2,3.56,18.6767202888696,5.246269744064494,0,39.660000000000004,4.12,NA,5,NA,7.300000000000001,cam3-b2-d3,4,50,17.236100220243,3,2,3,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d3-t2,1982,2099,2169,NA,1
cam3-b2-d3-t3_edit_tank2,cam3-b2-d3 2,3,7.76,25.245631243349898,3.253302995277049,0,1.68,2.76,NA,5.28,NA,8.6,cam3-b2-d3,2,50,17.236100220243,3,2,3,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d3-t3,2306,2465,2507,NA,1
cam3-b2-d3-t3_edit_tank3,cam3-b2-d3 3,3,101.4,185.4378902852723,1.8287760383162948,3,55.86,83.14,20.94,85.8,89.42,105.42,cam3-b2-d3,3,50,17.236100220243,3,2,3,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d3-t3,2306,2465,2507,NA,1
cam3-b2-d3-t3_edit_tank4,cam3-b2-d3 4,3,6.4,23.77751032841339,3.715235988814592,0,NA,4.039999999999999,NA,4.659999999999999,NA,10.42,cam3-b2-d3,4,50,17.236100220243,3,2,3,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d3-t3,2306,2465,2507,NA,1
cam3-b2-d4-t1_edit_tank2,cam3-b2-d4 2,1,47.94,142.4755197854645,2.9719549392045166,1,2.96,4.82,35.160000000000004,6.5,NA,49.58,cam3-b2-d4,2,50,17.236100220243,3,2,4,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d4-t1,2333,2453,2535,4,1
cam3-b2-d4-t1_edit_tank3,cam3-b2-d4 3,1,12.76,34.382870493600954,2.6945823270847145,0,48.099999999999994,9.84,NA,12.579999999999998,NA,16.8,cam3-b2-d4,3,50,17.236100220243,3,2,4,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d4-t1,2333,2453,2535,4,1
cam3-b2-d4-t2_edit_tank2,cam3-b2-d4 2,2,49.3,92.68546081354057,1.8800296311062998,1,18.18,20.74,NA,22.22,33.12,51.18,cam3-b2-d4,2,50,17.236100220243,3,2,4,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d4-t2,1999,2112,2206,NA,1
cam3-b2-d4-t2_edit_tank3,cam3-b2-d4 3,2,1.98,5.0862490303109835,2.568812641571204,0,NA,NA,NA,4.159999999999999,NA,6.119999999999999,cam3-b2-d4,3,50,17.236100220243,3,2,4,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d4-t2,1999,2112,2206,NA,1
cam3-b2-d4-t2_edit_tank4,cam3-b2-d4 4,2,14.72,68.02290092543323,4.621120986782149,1,41.379999999999995,6.1,NA,6.58,8.44,18.86,cam3-b2-d4,4,50,17.236100220243,3,2,4,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d4-t2,1999,2112,2206,NA,1
cam3-b2-d4-t3_edit_tank2,cam3-b2-d4 2,3,77.72,210.4634922029889,2.70797082093398,5,1.66,8.120000000000001,14.620000000000001,43.78,48.52,79.36,cam3-b2-d4,2,50,17.236100220243,3,2,4,3-2-2,R,56,c,M,NA,14.836573859249196,cam3-b2-d4-t3,2305,2409,2491,NA,1
cam3-b2-d4-t3_edit_tank3,cam3-b2-d4 3,3,23.46,73.89578052623057,3.1498627675290094,0,54.96,16.86,NA,17.86,NA,27.18,cam3-b2-d4,3,50,17.236100220243,3,2,4,3-2-3,L,53,c,F,NA,19.651759330575583,cam3-b2-d4-t3,2305,2409,2491,NA,1
cam3-b2-d4-t3_edit_tank4,cam3-b2-d4 4,3,3.56,15.116307677386496,4.2461538419624985,0,NA,3.74,NA,5.34,NA,7.28,cam3-b2-d4,4,50,17.236100220243,3,2,4,3-2-4,L,143,c,M,NA,15.399577721492626,cam3-b2-d4-t3,2305,2409,2491,NA,1
cam3-b3-d1-t1_edit_tank1,cam3-b3-d1 1,1,82.52,138.14177978071908,1.6740399876480743,7,4.84,75.72,8.96,78.12,NA,83.6,cam3-b3-d1,1,50,17.15028604569228,3,3,1,3-3-1,R,75,l,F,NA,14.11780046802009,cam3-b3-d1-t1,2636,4037,4091,NA,3
cam3-b3-d1-t1_edit_tank2,cam3-b3-d1 2,1,50,73.09164156406158,1.4618328312812314,1,2.74,31.880000000000003,19.840000000000003,35.199999999999996,NA,51.08,cam3-b3-d1,2,50,17.15028604569228,3,3,1,3-3-2,R,165,l,M,NA,16.925600123865163,cam3-b3-d1-t1,2636,4037,4091,NA,3
cam3-b3-d1-t1_edit_tank4,cam3-b3-d1 4,1,268.04,268.197479833996,1.0005875236307864,0,158.32,265.98,NA,269.62,NA,297.14000000000004,cam3-b3-d1,4,50,17.15028604569228,3,3,1,3-3-4,L,162,l,F,NA,26.181826083755094,cam3-b3-d1-t1,2636,4037,4091,NA,3
cam3-b3-d1-t2_edit_tank1,cam3-b3-d1 1,2,26,64.97714457147839,2.499120945056861,1,9.459999999999999,12.94,NA,14.52,17.48,27.94,cam3-b3-d1,1,50,17.15028604569228,3,3,1,3-3-1,R,75,l,F,NA,14.11780046802009,cam3-b3-d1-t2,1991,2099,2196,NA,3
